"DATE","DATE_NAME","DATE_CODE","DATE_TYPE","DATE_TYPECODE","DATE_SORTORDER","GEOGRAPHY","GEOGRAPHY_NAME","GEOGRAPHY_CODE","GEOGRAPHY_TYPE","GEOGRAPHY_TYPECODE","GEOGRAPHY_SORTORDER","GENDER","GENDER_NAME","GENDER_CODE","GENDER_TYPE","GENDER_TYPECODE","GENDER_SORTORDER","AGE","AGE_NAME","AGE_CODE","AGE_TYPE","AGE_TYPECODE","AGE_SORTORDER","MEASURE","MEASURE_NAME","MEASURE_CODE","MEASURE_TYPE","MEASURE_TYPECODE","MEASURE_SORTORDER","MEASURES","MEASURES_NAME","OBS_VALUE","OBS_STATUS","OBS_STATUS_NAME","OBS_CONF","OBS_CONF_NAME","URN","RECORD_OFFSET","RECORD_COUNT"
"2019-09","September 2019","2019-09","date",0,0,"989861705","Park Hill","E36005961","2011 census frozen wards",236,3110,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",5,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989861705d0d0d2d1d20100",3110,9481
"2019-09","September 2019","2019-09","date",0,0,"989861706","Radford Semele","E36005962","2011 census frozen wards",236,3111,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989861706d0d0d2d1d20100",3111,9481
"2019-09","September 2019","2019-09","date",0,0,"989861707","St John's","E36005963","2011 census frozen wards",236,3112,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",5,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989861707d0d0d2d1d20100",3112,9481
"2019-09","September 2019","2019-09","date",0,0,"989861708","Stoneleigh","E36005964","2011 census frozen wards",236,3113,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",5,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989861708d0d0d2d1d20100",3113,9481
"2019-09","September 2019","2019-09","date",0,0,"989861709","Warwick North","E36005965","2011 census frozen wards",236,3114,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",10,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989861709d0d0d2d1d20100",3114,9481
"2019-09","September 2019","2019-09","date",0,0,"989861710","Warwick South","E36005966","2011 census frozen wards",236,3115,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",15,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989861710d0d0d2d1d20100",3115,9481
"2019-09","September 2019","2019-09","date",0,0,"989861711","Warwick West","E36005967","2011 census frozen wards",236,3116,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",10,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989861711d0d0d2d1d20100",3116,9481
"2019-09","September 2019","2019-09","date",0,0,"989861712","Whitnash","E36005968","2011 census frozen wards",236,3117,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",15,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989861712d0d0d2d1d20100",3117,9481
"2019-09","September 2019","2019-09","date",0,0,"989861713","Willes","E36005969","2011 census frozen wards",236,3118,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",15,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989861713d0d0d2d1d20100",3118,9481
"2019-09","September 2019","2019-09","date",0,0,"989862508","Acocks Green","E36006764","2011 census frozen wards",236,3119,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",235,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862508d0d0d2d1d20100",3119,9481
"2019-09","September 2019","2019-09","date",0,0,"989862509","Aston","E36006765","2011 census frozen wards",236,3120,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",500,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862509d0d0d2d1d20100",3120,9481
"2019-09","September 2019","2019-09","date",0,0,"989862510","Bartley Green","E36006766","2011 census frozen wards",236,3121,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",255,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862510d0d0d2d1d20100",3121,9481
"2019-09","September 2019","2019-09","date",0,0,"989862511","Billesley","E36006767","2011 census frozen wards",236,3122,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",185,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862511d0d0d2d1d20100",3122,9481
"2019-09","September 2019","2019-09","date",0,0,"989862512","Bordesley Green","E36006768","2011 census frozen wards",236,3123,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",310,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862512d0d0d2d1d20100",3123,9481
"2019-09","September 2019","2019-09","date",0,0,"989862513","Bournville","E36006769","2011 census frozen wards",236,3124,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",160,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862513d0d0d2d1d20100",3124,9481
"2019-09","September 2019","2019-09","date",0,0,"989862514","Brandwood","E36006770","2011 census frozen wards",236,3125,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",195,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862514d0d0d2d1d20100",3125,9481
"2019-09","September 2019","2019-09","date",0,0,"989862515","Edgbaston","E36006771","2011 census frozen wards",236,3126,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",140,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862515d0d0d2d1d20100",3126,9481
"2019-09","September 2019","2019-09","date",0,0,"989862516","Erdington","E36006772","2011 census frozen wards",236,3127,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",180,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862516d0d0d2d1d20100",3127,9481
"2019-09","September 2019","2019-09","date",0,0,"989862517","Hall Green","E36006773","2011 census frozen wards",236,3128,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",105,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862517d0d0d2d1d20100",3128,9481
"2019-09","September 2019","2019-09","date",0,0,"989862518","Handsworth Wood","E36006774","2011 census frozen wards",236,3129,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",210,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862518d0d0d2d1d20100",3129,9481
"2019-09","September 2019","2019-09","date",0,0,"989862519","Harborne","E36006775","2011 census frozen wards",236,3130,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",95,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862519d0d0d2d1d20100",3130,9481
"2019-09","September 2019","2019-09","date",0,0,"989862520","Hodge Hill","E36006776","2011 census frozen wards",236,3131,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",245,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862520d0d0d2d1d20100",3131,9481
"2019-09","September 2019","2019-09","date",0,0,"989862521","Kings Norton","E36006777","2011 census frozen wards",236,3132,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",180,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862521d0d0d2d1d20100",3132,9481
"2019-09","September 2019","2019-09","date",0,0,"989862522","Kingstanding","E36006778","2011 census frozen wards",236,3133,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",260,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862522d0d0d2d1d20100",3133,9481
"2019-09","September 2019","2019-09","date",0,0,"989862523","Ladywood","E36006779","2011 census frozen wards",236,3134,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",225,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862523d0d0d2d1d20100",3134,9481
"2019-09","September 2019","2019-09","date",0,0,"989862524","Longbridge","E36006780","2011 census frozen wards",236,3135,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",205,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862524d0d0d2d1d20100",3135,9481
"2019-09","September 2019","2019-09","date",0,0,"989862525","Lozells and East Handsworth","E36006781","2011 census frozen wards",236,3136,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",505,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862525d0d0d2d1d20100",3136,9481
"2019-09","September 2019","2019-09","date",0,0,"989862526","Moseley and Kings Heath","E36006782","2011 census frozen wards",236,3137,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",145,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862526d0d0d2d1d20100",3137,9481
"2019-09","September 2019","2019-09","date",0,0,"989862527","Nechells","E36006783","2011 census frozen wards",236,3138,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",410,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862527d0d0d2d1d20100",3138,9481
"2019-09","September 2019","2019-09","date",0,0,"989862528","Northfield","E36006784","2011 census frozen wards",236,3139,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",165,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862528d0d0d2d1d20100",3139,9481
"2019-09","September 2019","2019-09","date",0,0,"989862529","Oscott","E36006785","2011 census frozen wards",236,3140,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",110,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862529d0d0d2d1d20100",3140,9481
"2019-09","September 2019","2019-09","date",0,0,"989862530","Perry Barr","E36006786","2011 census frozen wards",236,3141,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",170,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862530d0d0d2d1d20100",3141,9481
"2019-09","September 2019","2019-09","date",0,0,"989862531","Quinton","E36006787","2011 census frozen wards",236,3142,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",160,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862531d0d0d2d1d20100",3142,9481
"2019-09","September 2019","2019-09","date",0,0,"989862532","Selly Oak","E36006788","2011 census frozen wards",236,3143,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",130,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862532d0d0d2d1d20100",3143,9481
"2019-09","September 2019","2019-09","date",0,0,"989862533","Shard End","E36006789","2011 census frozen wards",236,3144,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",225,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862533d0d0d2d1d20100",3144,9481
"2019-09","September 2019","2019-09","date",0,0,"989862534","Sheldon","E36006790","2011 census frozen wards",236,3145,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",135,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862534d0d0d2d1d20100",3145,9481
"2019-09","September 2019","2019-09","date",0,0,"989862535","Soho","E36006791","2011 census frozen wards",236,3146,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",380,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862535d0d0d2d1d20100",3146,9481
"2019-09","September 2019","2019-09","date",0,0,"989862536","South Yardley","E36006792","2011 census frozen wards",236,3147,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",270,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862536d0d0d2d1d20100",3147,9481
"2019-09","September 2019","2019-09","date",0,0,"989862537","Sparkbrook","E36006793","2011 census frozen wards",236,3148,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",400,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862537d0d0d2d1d20100",3148,9481
"2019-09","September 2019","2019-09","date",0,0,"989862538","Springfield","E36006794","2011 census frozen wards",236,3149,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",300,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862538d0d0d2d1d20100",3149,9481
"2019-09","September 2019","2019-09","date",0,0,"989862539","Stechford and Yardley North","E36006795","2011 census frozen wards",236,3150,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",255,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862539d0d0d2d1d20100",3150,9481
"2019-09","September 2019","2019-09","date",0,0,"989862540","Stockland Green","E36006796","2011 census frozen wards",236,3151,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",305,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862540d0d0d2d1d20100",3151,9481
"2019-09","September 2019","2019-09","date",0,0,"989862541","Sutton Four Oaks","E36006797","2011 census frozen wards",236,3152,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",35,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862541d0d0d2d1d20100",3152,9481
"2019-09","September 2019","2019-09","date",0,0,"989862542","Sutton New Hall","E36006798","2011 census frozen wards",236,3153,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",55,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862542d0d0d2d1d20100",3153,9481
"2019-09","September 2019","2019-09","date",0,0,"989862543","Sutton Trinity","E36006799","2011 census frozen wards",236,3154,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",70,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862543d0d0d2d1d20100",3154,9481
"2019-09","September 2019","2019-09","date",0,0,"989862544","Sutton Vesey","E36006800","2011 census frozen wards",236,3155,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",55,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862544d0d0d2d1d20100",3155,9481
"2019-09","September 2019","2019-09","date",0,0,"989862545","Tyburn","E36006801","2011 census frozen wards",236,3156,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",215,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862545d0d0d2d1d20100",3156,9481
"2019-09","September 2019","2019-09","date",0,0,"989862546","Washwood Heath","E36006802","2011 census frozen wards",236,3157,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",395,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862546d0d0d2d1d20100",3157,9481
"2019-09","September 2019","2019-09","date",0,0,"989862547","Weoley","E36006803","2011 census frozen wards",236,3158,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",245,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862547d0d0d2d1d20100",3158,9481
"2019-09","September 2019","2019-09","date",0,0,"989862548","Bablake","E36006804","2011 census frozen wards",236,3159,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",35,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862548d0d0d2d1d20100",3159,9481
"2019-09","September 2019","2019-09","date",0,0,"989862549","Binley and Willenhall","E36006805","2011 census frozen wards",236,3160,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",110,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862549d0d0d2d1d20100",3160,9481
"2019-09","September 2019","2019-09","date",0,0,"989862550","Cheylesmore","E36006806","2011 census frozen wards",236,3161,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",50,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862550d0d0d2d1d20100",3161,9481
"2019-09","September 2019","2019-09","date",0,0,"989862551","Earlsdon","E36006807","2011 census frozen wards",236,3162,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",25,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862551d0d0d2d1d20100",3162,9481
"2019-09","September 2019","2019-09","date",0,0,"989862552","Foleshill","E36006808","2011 census frozen wards",236,3163,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",160,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862552d0d0d2d1d20100",3163,9481
"2019-09","September 2019","2019-09","date",0,0,"989862553","Henley","E36006809","2011 census frozen wards",236,3164,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",105,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862553d0d0d2d1d20100",3164,9481
"2019-09","September 2019","2019-09","date",0,0,"989862554","Holbrook","E36006810","2011 census frozen wards",236,3165,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",85,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862554d0d0d2d1d20100",3165,9481
"2019-09","September 2019","2019-09","date",0,0,"989862555","Longford","E36006811","2011 census frozen wards",236,3166,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",95,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862555d0d0d2d1d20100",3166,9481
"2019-09","September 2019","2019-09","date",0,0,"989862556","Lower Stoke","E36006812","2011 census frozen wards",236,3167,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",90,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862556d0d0d2d1d20100",3167,9481
"2019-09","September 2019","2019-09","date",0,0,"989862557","Radford","E36006813","2011 census frozen wards",236,3168,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",110,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862557d0d0d2d1d20100",3168,9481
"2019-09","September 2019","2019-09","date",0,0,"989862558","Sherbourne","E36006814","2011 census frozen wards",236,3169,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",70,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862558d0d0d2d1d20100",3169,9481
"2019-09","September 2019","2019-09","date",0,0,"989862559","St Michael's","E36006815","2011 census frozen wards",236,3170,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",180,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862559d0d0d2d1d20100",3170,9481
"2019-09","September 2019","2019-09","date",0,0,"989862560","Upper Stoke","E36006816","2011 census frozen wards",236,3171,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",65,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862560d0d0d2d1d20100",3171,9481
"2019-09","September 2019","2019-09","date",0,0,"989862561","Wainbody","E36006817","2011 census frozen wards",236,3172,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",20,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862561d0d0d2d1d20100",3172,9481
"2019-09","September 2019","2019-09","date",0,0,"989862562","Westwood","E36006818","2011 census frozen wards",236,3173,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",80,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862562d0d0d2d1d20100",3173,9481
"2019-09","September 2019","2019-09","date",0,0,"989862563","Whoberley","E36006819","2011 census frozen wards",236,3174,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",50,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862563d0d0d2d1d20100",3174,9481
"2019-09","September 2019","2019-09","date",0,0,"989862564","Woodlands","E36006820","2011 census frozen wards",236,3175,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",60,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862564d0d0d2d1d20100",3175,9481
"2019-09","September 2019","2019-09","date",0,0,"989862565","Wyken","E36006821","2011 census frozen wards",236,3176,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",70,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862565d0d0d2d1d20100",3176,9481
"2019-09","September 2019","2019-09","date",0,0,"989862566","Amblecote","E36006822","2011 census frozen wards",236,3177,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",40,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862566d0d0d2d1d20100",3177,9481
"2019-09","September 2019","2019-09","date",0,0,"989862567","Belle Vale","E36006823","2011 census frozen wards",236,3178,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",80,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862567d0d0d2d1d20100",3178,9481
"2019-09","September 2019","2019-09","date",0,0,"989862568","Brierley Hill","E36006824","2011 census frozen wards",236,3179,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",130,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862568d0d0d2d1d20100",3179,9481
"2019-09","September 2019","2019-09","date",0,0,"989862569","Brockmoor and Pensnett","E36006825","2011 census frozen wards",236,3180,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",100,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862569d0d0d2d1d20100",3180,9481
"2019-09","September 2019","2019-09","date",0,0,"989862570","Castle and Priory","E36006826","2011 census frozen wards",236,3181,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",155,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862570d0d0d2d1d20100",3181,9481
"2019-09","September 2019","2019-09","date",0,0,"989862571","Coseley East","E36006827","2011 census frozen wards",236,3182,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",85,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862571d0d0d2d1d20100",3182,9481
"2019-09","September 2019","2019-09","date",0,0,"989862572","Cradley and Wollescote","E36006828","2011 census frozen wards",236,3183,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",100,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862572d0d0d2d1d20100",3183,9481
"2019-09","September 2019","2019-09","date",0,0,"989862573","Gornal","E36006829","2011 census frozen wards",236,3184,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",70,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862573d0d0d2d1d20100",3184,9481
"2019-09","September 2019","2019-09","date",0,0,"989862574","Halesowen North","E36006830","2011 census frozen wards",236,3185,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",50,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862574d0d0d2d1d20100",3185,9481
"2019-09","September 2019","2019-09","date",0,0,"989862575","Halesowen South","E36006831","2011 census frozen wards",236,3186,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",40,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989862575d0d0d2d1d20100",3186,9481
