E05001772,50
E05001773,20
E05001774,25
E05001775,65
E05001776,50
E05001777,70
E05001778,35
E05001779,5
E05001780,30
E05001781,25
E05001782,35
E05001783,35
E05001784,25
E05001785,45
E05001786,40
E05001787,50
E05001788,70
E05001789,30
E05001790,25
E05001791,20
E05001792,35
E05001793,30
E05001794,55
E05001795,40
E05001796,20
E05001797,15
E05001798,135
E05001799,75
E05001800,40
E05001801,75
E05001802,75
E05001803,70
E05001804,35
E05001805,70
E05001806,55
E05001807,45
E05001808,80
E05001809,45
E05001810,35
E05001811,15
E05001812,30
E05001813,35
E05001814,30
E05001815,80
E05001816,30
E05001817,30
E05001818,35
E05001819,25
E05001820,0
E05001821,35
E05001822,15
E05001823,0
E05001824,40
E05001825,0
E05001826,35
E05001827,20
E05001828,10
E05001829,15
E05001830,25
E05001831,55
E05001832,5
E05001833,35
E05001834,10
E05001835,60
E05001836,25
E05001837,45
E05001839,25
E05001838,60
E05001840,5
E05001841,15
E05001842,5
E05001843,85
E05001844,55
E05001845,85
E05001846,25
E05001847,20
E05001848,25
E05001849,15
E05001850,25
E05001851,25
E05001852,15
E05001853,5
E05001854,40
E05001855,10
E05001856,10
E05001857,70
E05001858,20
E05001859,30
E05001860,20
E05001861,60
E05001862,5
E05001863,15
E05001864,5
E05001865,5
E05001866,5
E05001867,20
E05001868,5
E05001869,0
E05001870,20
E05001871,10
E05001872,50
E05001873,40
E05001874,15
E05001875,50
E05001876,30
E05001877,30
E05001878,0
E05001879,5
E05001880,5
E05001881,15
E05001882,5
E05001883,5
E05001884,15
E05001885,10
E05001886,25
E05001887,10
E05001888,10
E05001889,20
E05001890,5
E05001891,15
E05001892,15
E05001893,0
E05001894,10
E05001895,5
E05001896,10
E05001897,5
E05001898,0
E05001899,0
E05001900,0
E05001901,10
E05001902,5
E05001903,5
E05001904,0
E05001905,5
E05001906,5
E05001907,0
E05001908,0
E05001910,5
E05001909,0
E05001911,5
E05001912,5
E05001913,0
E05001914,80
E05008714,15
E05008715,20
E05008716,5
E05008717,15
E05008718,5
E05008719,65
E05008720,5
E05008721,0
E05008722,10
E05008723,10
E05008724,5
E05008725,25
E05008726,5
E05008727,10
E05008728,5
E05008729,5
E05008730,15
E05008731,5
E05008732,25
E05008733,5
E05008734,10
E05008735,0
E05008736,10
E05008737,10
E05008738,15
E05008739,10
E05008740,0
E05008741,40
E05008742,0
E05008743,0
E05008744,40
E05008745,0
E05008746,15
E05008747,0
E05008748,5
E05008749,0
E05008750,15
E05001935,20
E05001936,5
E05001937,0
E05001938,35
E05001939,50
E05001940,30
E05001941,35
E05001942,15
E05001943,35
E05001944,5
E05001945,0
E05001946,20
E05001947,5
E05001948,35
E05001949,5
E05001950,35
E05001951,0
E05001952,35
E05001953,25
E05001954,35
E05001955,25
E05001956,10
E05001957,35
E05001958,30
E05001959,35
E05001960,15
E05001961,30
E05001962,35
E05001963,15
E05001964,5
E05001965,75
E05001966,20
E05001967,10
E05001968,5
E05001969,60
E05001970,5
E05001971,5
E05001972,10
E05001973,0
E05001974,50
E05001975,15
E05001976,10
E05001977,40
E05001978,5
E05001979,60
E05001980,25
E05001981,5
E05001982,5
E05001983,0
E05001984,10
E05001985,15
E05001986,10
E05001987,10
E05001988,0
E05001989,5
E05001990,10
E05001991,10
E05001992,0
E05001993,0
E05001994,0
E05001995,5
E05001996,10
E05001997,15
E05002000,5
E05002001,5
E05001998,0
E05001999,0
E05002002,0
E05002003,25
E05002004,25
E05002005,5
E05002006,0
E05008601,5
E05008602,0
E05002009,10
E05002010,35
E05002011,0
E05002012,0
E05002013,0
E05002014,0
E05002015,0
E05002016,10
E05002017,15
E05002018,30
E05002019,5
E05008603,10
E05008604,0
E05002022,30
E05002023,5
E05002024,25
E05002025,10
E05002026,20
E05002027,0
E05002028,5
E05002029,10
E05002030,5
E05002031,15
E05008605,25
E05008606,5
E05002034,0
E05008607,30
E05002036,25
E05002037,5
E05002038,25
E05008608,0
E05002040,15
E05008609,0
E05002042,0
E05002043,5
E05002044,0
E05002045,20
E05002046,25
E05002047,5
E05002048,5
E05002049,20
E05002050,0
E05002051,5
E05002052,0
E05002053,5
E05002054,0
E05002055,5
E05002056,10
E05002057,10
E05002058,10
E05002059,10
E05002060,10
E05002061,0
E05002062,5
E05002063,0
E05002064,15
E05002065,0
E05002066,10
E05002067,0
E05002068,5
E05002069,5
E05002070,0
E05002071,10
E05002072,0
E05002073,10
E05002074,15
E05002075,0
E05002076,0
E05002077,5
E05002078,5
E05002079,0
E05002080,0
E05002081,0
E05002082,0
E05002083,0
E05002084,0
E05002085,0
E05002086,0
E05002087,0
E05002088,5
E05002089,0
E05002090,0
E05002091,0
E05002092,0
E05002095,0
E05002093,0
E05002094,0
E05002096,5
E05002097,5
E05002098,5
E05002099,0
E05002100,10
E05002101,5
E05002102,0
E05002103,0
E05002104,0
E05002105,0
E05002106,0
E05002109,0
E05002107,0
E05002108,5
E05002110,0
E05002111,0
E05002112,0
E05002113,0
E05002114,0
E05002115,0
E05002116,0
E05002117,0
E05002118,0
E05002119,5
E05002120,5
E05002121,0
E05002122,5
E05002123,5
E05002124,5
E05002125,0
E05002126,0
E05002127,0
E05002128,5
E05002129,0
E05002130,0
E05002131,5
E05002132,0
E05002133,0
E05002134,0
E05002135,0
E05002136,0
E05002137,0
E05002138,0
E05002139,0
E05002140,0
E05002141,5
E05002142,0
E05002143,0
E05002144,0
E05002145,0
E05002146,0
E05002147,0
E05002148,0
E05002149,0
E05002150,0
E05002151,20
E05002152,40
E05002153,75
E05002154,10
E05002155,75
E05002156,100
E05002157,80
E05002158,125
E05002159,45
E05002160,10
E05002161,25
E05002164,25
E05002162,40
E05002163,35
E05002165,35
E05002166,90
E05002167,50
E05002168,75
E05002169,20
E05002170,35
E05002171,30
E05002172,25
E05002173,75
E05002174,30
E05002175,35
E05002176,75
E05002177,15
E05002178,15
E05002179,50
E05002180,20
E05002181,65
E05002182,25
E05002183,50
E05002184,20
E05002185,25
E05002186,15
E05002187,25
E05002188,75
E05002189,100
E05002190,80
E05002191,100
E05002192,40
E05002193,65
E05002194,60
E05002195,125
E05002196,35
E05002197,45
E05002198,15
E05002199,80
E05002200,25
E05002201,25
E05002202,55
E05002203,120
E05002204,115
E05002205,135
E05002206,65
E05002207,85
E05002208,60
E05002209,105
E05002210,120
E05002211,155
E05002212,65
E05002213,75
E05002214,75
E05002215,80
E05002216,105
E05002217,60
E05002218,40
E05002219,85
E05002222,110
E05002223,35
E05002220,50
E05002221,60
E05002224,100
E05002225,20
E05002227,35
E05002228,40
E05002226,65
E05002229,65
E05002230,20
E05002231,35
E05002232,5
E05002233,5
E05002234,30
E05002235,35
E05002236,65
E05002237,105
E05002238,70
E05002239,80
E05002240,65
E05002241,20
E05002242,45
E05002243,75
E05002244,55
E05002245,35
E05002246,45
E05002247,75
E05002248,15
E05002249,85
E05002250,15
E05002251,5
E05002252,50
E05002253,40
E05002254,65
E05002255,30
E05002256,50
E05002257,20
E05002258,55
E05002259,55
E05002260,75
E05002261,10
E05002262,140
E05002263,35
E05002264,15
E05002265,35
E05002266,25
E05002267,65
E05002268,35
E05002269,95
E05002270,105
E05002271,75
E05002272,50
E05002273,25
E05002274,35
E05002275,80
E05002276,20
E05002277,45
E05002278,55
E05002279,5
E05002280,10
E05002281,5
E05002282,20
E05002283,35
E05002284,140
E05002285,15
E05002286,20
E05002287,15
E05002288,55
E05002289,50
E05002290,15
E05002291,15
E05002292,25
E05002293,30
E05002294,35
E05002295,10
E05002296,15
E05002297,35
E05002298,60
E05002299,30
E05002300,5
E05002301,55
E05002302,70
E05002303,35
E05002304,30
E05002305,35
E05002306,50
E05002307,25
E05002308,40
E05002310,35
E05002309,55
E05002311,40
E05002312,45
E05002313,55
E05002314,30
E05002315,35
E05002316,30
E05002317,70
E05002318,70
E05002319,30
E05002320,10
E05002321,5
E05002322,10
E05002323,15
E05002324,5
E05002325,50
E05002326,70
E05002327,10
E05002328,5
E05002329,15
E05002330,50
E05002331,5
E05002332,5
E05002333,40
E05002334,15
E05002335,15
E05002336,35
E05002337,40
E05002338,0
E05002339,20
E05002340,20
E05002341,70
E05002342,30
E05002343,25
E05002344,20
E05002345,35
E05002346,90
E05002347,25
E05002348,75
E05002349,25
E05002350,45
E05002351,15
E05002352,65
E05002353,60
E05002354,55
E05002355,80
E05002356,15
E05002357,10
E05002358,60
E05002359,10
E05002360,15
E05002361,40
E05002362,50
E05002363,30
E05002364,0
E05002365,40
E05002366,50
E05002367,10
E05002368,25
E05002369,5
E05002370,15
E05002371,40
E05002372,20
E05002373,40
E05002374,20
E05002375,20
E05002376,35
E05002377,35
E05002378,35
E05002379,60
E05002380,10
E05002381,10
E05002382,10
E05002383,0
E05002384,5
E05002385,30
E05002386,15
E05002387,10
E05002388,35
E05002389,25
E05002390,5
E05002391,20
E05002392,5
E05002393,15
E05002394,10
E05002395,5
E05002396,0
E05002397,0
E05002398,5
E05002399,5
E05002400,0
E05002401,0
E05002402,5
E05002403,15
E05002404,0
E05002405,0
E05002406,5
E05002407,5
E05002408,5
E05002409,10
E05002410,10
E05002411,5
E05002412,0
E05002413,10
E05002414,5
E05002415,0
E05002416,0
E05002417,0
E05002418,5
E05002419,5
E05002420,0
E05002421,5
E05002422,20
E05002423,20
E05002424,5
E05002425,30
E05002426,30
E05002436,15
E05002427,10
E05002428,10
E05002429,15
E05002430,25
E05002431,15
E05002432,25
E05002433,25
E05002435,45
E05002434,15
E05002437,10
E05002438,5
E05002439,5
E05002440,20
E05002441,10
E05002442,40
E05002443,0
E05002444,5
E05002445,0
E05002446,35
E05002447,5
E05002448,35
E05002449,30
E05002450,10
E05002451,0
E05002452,5
E05002453,5
E05002454,35
E05002455,5
E05002456,10
E05002457,0
E05002458,30
E05002459,40
E05002460,0
E05002461,5
E05002462,0
E05002463,5
E05002464,20
E05002465,5
E05002466,0
E05002467,5
E05002468,30
E05002469,20
E05002470,30
E05008479,5
E05008480,5
E05008481,10
E05008482,0
E05008483,0
E05008484,20
E05008485,15
E05008486,0
E05008487,10
E05008488,30
E05008489,15
E05008490,15
E05008491,20
E05008492,15
E05008493,10
E05008494,15
E05008495,5
E05008496,5
E05008497,15
E05008498,35
E05008499,5
E05008500,5
E05008501,20
E05008502,25
E05008503,5
E05008504,25
E05008505,5
E05008506,5
E05008507,35
E05008508,40
E05008509,5
E05008510,40
E05008511,50
E05008512,60
E05008513,35
E05008514,20
E05008515,0
E05008516,0
E05008517,0
E05007955,0
E05007956,0
E05007957,0
E05007958,0
E05007959,5
E05007960,0
E05007961,5
E05007962,0
E05007963,5
E05007964,5
E05007965,0
E05007966,5
E05007967,5
E05007968,0
E05007969,0
E05007970,10
E05007971,0
E05007972,0
E05007973,5
E05007974,0
E05007975,0
E05007976,10
E05007977,5
E05007978,15
E05007979,5
E05007980,5
E05007981,15
E05007982,10
E05007983,15
E05007984,5
E05007985,20
E05007986,10
E05007987,20
E05007988,15
E05007989,30
E05007990,15
E05007991,10
E05007992,10
E05007993,5
E05007994,10
E05007995,0
E05007996,10
E05007997,0
E05007998,5
E05007999,10
E05008000,0
E05008001,15
E05008002,5
E05008003,10
E05008004,5
E05008005,5
E05008006,0
E05008007,5
E05008008,20
E05008009,5
E05008010,10
E05008011,0
E05008012,5
E05008013,5
E05008014,5
E05008015,0
E05008016,0
E05008017,15
E05008018,5
E05008019,0
E05008020,0
E05008021,20
E05008022,5
E05008023,0
E05008024,5
E05008025,35
E05008026,0
E05008027,0
E05008028,5
E05008029,25
E05008030,0
E05008031,10
E05008032,0
E05008033,0
E05008034,0
E05008035,10
E05008036,15
E05008037,15
E05008038,35
E05008039,10
E05008040,10
E05008041,5
E05008042,5
E05008043,0
E05008044,0
E05008045,0
E05008046,5
E05008047,0
E05008048,5
E05008049,10
E05008050,0
E05008051,5
E05008052,0
E05008053,5
E05008054,5
E05008055,10
E05008056,15
E05008057,5
E05008058,10
E05008059,40
E05008060,0
E05008061,5
E05008062,20
E05008063,5
E05008064,5
E05008065,5
E05008066,15
E05008067,0
E05008068,30
E05008069,10
E05008070,40
E05008071,25
E05008072,30
E05008073,55
E05008074,50
E05008075,55
E05008076,15
E05008077,35
E05008078,15
E05008079,5
E05008080,20
E05008081,25
E05008082,20
E05008083,20
E05008084,35
E05008610,10
E05008611,10
E05008612,15
E05008613,30
E05008614,40
E05008615,110
E05008616,55
E05008617,40
E05008618,25
E05008619,15
E05008620,65
E05008621,85
E05008622,30
E05008624,40
E05008623,90
E05008625,45
E05008626,40
E05008627,170
E05008628,95
E05008629,50
E05008630,20
E05008631,90
E05008632,75
E05008633,145
E05008634,155
E05008635,90
E05008636,110
E05008637,45
E05008638,110
E05008639,70
E05008640,50
E05008641,30
E05008642,10
E05008643,65
E05008644,20
E05008645,25
E05008646,20
E05008647,25
E05008648,50
E05008649,75
E05008650,35
E05008651,70
E05008652,5
E05008653,35
E05008654,125
E05008655,70
E05008656,20
E05008657,15
E05008658,10
E05008659,50
E05008660,35
E05008661,10
E05008662,15
E05008663,65
E05008664,10
E05008665,20
E05008666,20
E05008667,30
E05008668,50
E05008669,60
E05008670,10
E05008671,25
E05008672,15
E05008673,40
E05008674,90
E05008675,10
E05008676,15
E05008677,35
E05008678,55
E05008679,80
E05008680,45
E05008681,15
E05008682,30
E05008683,90
E05008684,165
E05008685,45
E05008686,5
E05008687,30
E05008688,20
E05008689,10
E05008690,5
E05008692,20
E05008693,40
E05008691,95
E05008694,25
E05008695,35
E05008696,30
E05008697,10
E05008698,25
E05008699,80
E05008700,120
E05008701,50
E05008702,10
E05008703,5
E05008704,5
E05008705,35
E05008706,15
E05008707,70
E05008136,5
E05008137,10
E05008138,15
E05008139,25
E05008140,15
E05008141,25
E05008142,50
E05008143,25
E05008144,5
E05008145,15
E05008146,10
E05008147,25
E05008148,15
E05008149,10
E05008150,10
E05008151,30
E05008152,5
E05008153,15
E05008154,15
E05008155,20
E05008156,15
E05008157,15
E05008158,55
E05008159,15
E05008185,25
E05008160,70
E05008161,60
E05008162,5
E05008163,30
E05008164,50
E05008165,25
E05008166,25
E05008167,10
E05008168,60
E05008169,105
E05008170,150
E05008171,60
E05008173,55
E05008174,90
E05008175,60
E05008176,55
E05008177,35
E05008178,70
E05008179,25
E05008180,35
E05008181,40
E05008172,95
E05008182,30
E05008186,5
E05008187,70
E05008188,15
E05008189,30
E05008183,25
E05008184,10
E05008190,60
E05008191,90
E05008192,5
E05008193,75
E05008194,5
E05008195,40
E05008196,35
E05008197,5
E05008198,20
E05008199,5
E05008200,30
E05008201,10
E05008202,20
E05008203,10
E05008204,85
E05008205,10
E05008206,20
E05008207,75
E05008208,15
E05008209,40
E05008210,25
E05008211,10
E05008212,35
E05008213,10
E05008214,0
E05008215,30
E05008216,5
E05008217,10
E05008218,10
E05008219,0
E05008220,25
E05008221,5
E05008222,0
E05008223,30
E05008224,0
E05008225,20
E05008226,20
E05008227,15
E05008228,25
E05008229,0
E05008230,5
E05008231,5
E05008232,5
E05008233,30
E05008234,0
E05008235,0
E05008236,0
E05008237,5
E05008238,5
E05008239,0
E05008240,0
E05008241,0
E05008242,0
E05008243,0
E05008244,0
E05008245,0
E05008246,5
E05008247,0
E05008248,5
E05008249,10
E05008250,10
E05008251,5
E05008252,0
E05008253,0
E05008254,5
E05008255,0
E05008256,0
E05008257,5
E05008258,0
E05008259,5
E05008260,5
E05008261,0
E05008262,0
E05008263,0
E05008264,0
E05008265,0
E05008266,5
E05008267,15
E05008268,5
E05008269,0
E05008270,5
E05008271,5
E05008272,0
E05008273,5
E05008274,0
E05008275,10
E05008276,0
E05008277,0
E05008278,10
E05008279,0
E05008303,0
E05008304,0
E05008305,0
E05008306,0
E05008280,0
E05008281,0
E05008282,0
E05008283,5
E05008284,20
E05008285,5
E05008286,15
E05008287,5
E05008288,0
E05008289,0
E05008290,5
E05008291,5
E05008292,5
E05008293,15
E05008294,0
E05008295,0
E05008296,0
E05008297,10
E05008298,0
E05008299,0
E05008300,0
E05008301,0
E05008302,0
E05008307,0
E05008308,10
E05008309,5
E05008310,0
E05008311,5
E05008312,15
E05008313,5
E05008314,15
E05008315,0
E05008316,0
E05008317,5
E05008318,10
E05008319,0
E05008320,0
E05008321,0
E05008323,5
E05008324,0
E05008325,20
E05008326,0
E05008327,0
E05008328,0
E05008329,10
E05008330,0
E05008331,5
E05008332,0
E05008333,0
E05008334,0
E05008335,0
E05008336,0
E05008337,0
E05008338,0
E05008339,5
E05008340,0
E05008341,5
E05008342,5
E05008343,0
E05008344,0
E05008345,0
E05008346,0
E05008347,0
E05008348,5
E05008349,0
E05008350,5
E05008351,5
E05008352,10
E05008353,10
E05008354,10
E05008355,0
E05008356,5
E05008357,5
E05008358,0
E05008359,5
E05008360,0
E05008361,0
E05008362,5
E05008363,0
E05008364,30
E05008365,0
E05008366,15
E05008367,0
E05008368,0
E05008369,20
E05008370,5
E05008371,10
E05008372,5
E05008373,0
E05008374,5
E05008375,0
E05008376,5
E05008377,5
E05008378,10
E05008379,15
E05008380,5
E05008381,10
E05008382,0
E05008383,5
E05008384,5
E05008385,10
E05008386,0
E05008387,5
E05008388,15
E05008389,0
E05008390,5
E05008391,0
E05008392,5
E05008393,0
E05008394,5
E05008395,5
E05008396,5
E05008397,0
E05008398,5
E05008399,0
E05008400,0
E05008401,0
E05008402,30
E05008403,15
E05008404,5
E05008405,10
E05008406,5
E05008407,5
E05008408,5
E05008409,65
E05008410,35
E05008411,35
E05008412,20
E05008413,20
E05008414,70
E05008415,45
E05008416,20
E05008417,30
E05008418,55
E05008419,35
E05008420,25
E05008421,25
E05008422,10
E05008423,20
E05008424,25
E05008751,35
E05008752,45
E05008753,45
E05008754,45
E05008755,45
E05008756,50
E05008757,25
E05008758,35
E05008759,60
E05008760,65
E05008761,20
E05008762,125
E05008763,50
E05008764,20
E05008765,45
E05008766,25
E05008767,30
E05008768,30
E05008769,90
E05008770,35
E05008771,10
E05008772,60
E05008773,45
E05008774,10
E05008775,45
E05008776,90
E05008777,20
E05008778,70
E05008779,25
E05008780,55
E05008781,10
E05008782,25
E05008783,55
E05008784,30
E05008785,60
E05008786,45
E05008787,25
E05008788,85
E05008789,60
E05008790,25
E05008791,5
E05008792,50
E05008793,50
E05008794,20
E05008795,35
E05008796,20
E05008797,45
E05008798,90
E05008799,80
E05008800,25
E05008801,30
E05008802,25
E05008803,160
E05008804,130
E05008805,10
E05008806,85
E05008807,5
E05008808,30
E05002594,15
E05002595,100
E05002596,10
E05002597,95
E05002598,20
E05002599,35
E05002600,100
E05002601,20
E05002602,40
E05002603,60
E05002604,95
E05002605,90
E05002606,35
E05002607,35
E05002608,60
E05002609,25
E05002610,60
E05002611,10
E05002612,35
E05002613,30
E05002614,65
E05002615,140
E05002616,100
E05002617,180
E05002618,50
E05002619,20
E05002620,90
E05002621,85
E05002622,80
E05002623,35
E05002624,0
E05002625,100
E05002626,55
E05002627,45
E05002628,145
E05002629,125
E05002630,55
E05002632,60
E05002631,45
E05002633,60
E05002634,95
E05002635,110
E05002636,5
E05002637,40
E05002638,70
E05002639,20
E05002640,50
E05002641,20
E05002642,20
E05002643,35
E05002644,15
E05002645,20
E05002646,45
E05002647,20
E05002648,10
E05002649,80
E05002650,100
E05002651,35
E05002653,15
E05002652,25
E05002654,35
E05002655,45
E05002656,75
E05002657,45
E05002658,35
E05002659,75
E05002660,75
E05002661,80
E05002662,35
E05002663,55
E05002664,35
E05002665,90
E05002666,55
E05002667,15
E05002668,80
E05002669,65
E05002670,110
E05002671,65
E05002672,120
E05002673,75
E05002674,20
E05002675,15
E05002676,10
E05002677,30
E05002678,75
E05002679,20
E05002680,110
E05002681,25
E05002682,35
E05002683,30
E05002684,170
E05002685,150
E05002686,70
E05002687,210
E05002688,25
E05002689,75
E05002690,150
E05002691,60
E05002692,90
E05002693,25
E05002694,205
E05002695,20
E05002696,10
E05002697,40
E05002699,15
E05002700,105
E05002698,130
E05002701,30
E05002702,95
E05002703,105
E05002704,40
E05002705,25
E05002706,55
E05002707,20
E05002708,55
E05002709,25
E05002710,40
E05002711,60
E05002712,40
E05002713,20
E05002714,25
E05002715,55
E05002716,45
E05002717,40
E05002718,35
E05002719,45
E05002720,55
E05002721,15
E05002722,40
E05002723,35
E05002724,30
E05002725,45
E05002726,25
E05002727,65
E05002728,10
E05002729,60
E05002730,45
E05002731,20
E05002732,20
E05002733,45
E05002734,15
E05002735,80
E05002736,10
E05002737,75
E05002738,145
E05002739,20
E05002740,30
E05002741,25
E05002742,15
E05002743,45
E05002744,50
E05002745,10
E05002746,45
E05002747,5
E05002748,90
E05002749,10
E05002750,65
E05002751,20
E05002752,50
E05002753,55
E05002756,60
E05002754,10
E05002755,60
E05002757,80
E05002758,40
E05002759,30
E05002760,20
E05002761,45
E05008525,55
E05002763,45
E05008526,55
E05008527,25
E05008576,15
E05002767,85
E05008577,25
E05002769,70
E05008528,55
E05002771,20
E05002772,40
E05008529,30
E05008578,105
E05008579,125
E05008531,80
E05002784,110
E05008583,105
E05002777,75
E05008580,70
E05002779,110
E05008581,50
E05002781,40
E05008533,55
E05008582,75
E05002786,15
E05008535,30
E05008584,50
E05008537,75
E05002790,45
E05002791,115
E05002792,15
E05002793,20
E05002794,0
E05002795,0
E05002796,0
E05002797,5
E05002798,0
E05002799,0
E05002800,0
E05002801,0
E05002802,5
E05002803,5
E05002804,5
E05002805,0
E05002806,5
E05002807,5
E05002808,5
E05002809,0
E05002810,20
E05002811,0
E05002812,10
E05002813,5
E05002814,0
E05002815,5
E05002816,5
E05002817,0
E05002818,0
E05002819,0
E05002820,15
E05002821,15
E05002822,15
E05002823,20
E05002824,5
E05003114,35
E05003115,30
E05003116,5
E05003117,10
E05003118,25
E05003119,0
E05003120,5
E05003121,0
E05003122,5
E05003123,10
E05003124,15
E05003125,5
E05003126,5
E05003127,15
E05003128,5
E05003129,20
E05003130,5
E05003131,5
E05003132,10
E05003133,5
E05003136,0
E05003137,10
E05003138,5
E05003134,0
E05003135,10
E05003139,10
E05003140,10
E05003141,5
E05003142,15
E05003143,15
E05003144,10
E05003145,10
E05003146,20
E05003147,10
E05003148,15
E05003149,15
E05003150,5
E05003151,20
E05003152,15
E05003153,20
E05003154,10
E05003155,10
E05003156,25
E05003157,15
E05003158,25
E05003159,5
E05003160,5
E05003161,0
E05003162,10
E05003163,5
E05003164,0
E05003165,0
E05003166,0
E05003167,0
E05003168,0
E05003169,0
E05003170,5
E05003171,0
E05003172,0
E05003173,0
E05003174,0
E05003175,0
E05003176,0
E05003177,0
E05003178,5
E05003179,10
E05003180,10
E05003181,0
E05003182,0
E05003183,0
E05003184,0
E05003185,5
E05003186,5
E05003187,5
E05003188,15
E05003189,20
E05003190,15
E05003191,5
E05003192,15
E05003193,30
E05003194,15
E05003195,20
E05003196,5
E05003197,15
E05003198,15
E05003199,15
E05003200,10
E05003201,15
E05003203,10
E05003204,0
E05003202,10
E05003205,0
E05003206,0
E05003207,15
E05003208,5
E05003209,5
E05003210,0
E05003211,15
E05003212,0
E05003213,5
E05003214,5
E05003215,5
E05003216,0
E05003230,10
E05003217,5
E05003218,10
E05003219,0
E05003220,0
E05003221,15
E05003222,5
E05003223,10
E05003224,5
E05003225,5
E05003226,0
E05003227,0
E05003228,0
E05003229,5
E05003231,15
E05003232,0
E05003233,5
E05003234,5
E05003235,10
E05003236,0
E05003237,0
E05003238,0
E05003239,10
E05003240,10
E05003241,0
E05003242,10
E05003243,0
E05003244,0
E05003245,5
E05003246,5
